Step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
21,998.60452311989,994.8648189548085,1000.0,1000.0,1006.1556803366477,993.6878901439416,977.5566284552696,1000.0,1000.0,977.4982573504385,1000.0190000000001,977.2008315548385,1000.0,1000.0,1012.8484497763332,1000.011,994.8408189548082,1000.0,1000.0,981.9478193090576,998.59852311989,994.9208189548087,1000.0,1000.0,1004.4090701197993,998.60052311989,992.6451804722623,1000.0,1000.0,1000.0,998.59652311989,976.5440648508331,1000.007,1000.0,1000.0,1000.0250000000002,973.0990336964134,1000.009,1000.0,1006.2167661574188,1000.0170000000002,990.6138655955126,1000.0,1000.0,1004.6474306102457,1000.008,981.7055728367355,1000.0,1000.0,1000.0,1000.013,967.6345306119615,1000.0,1000.0,1000.0,1000.0150000000001,994.9318189548089,1000.0,1000.01,1007.9805445775509,998.1351490776307,982.6519335024016,1000.0,1000.0,1006.1236803366478,998.59652311989,994.9158189548087,1000.0,1000.0,1009.9830396512671,1000.0150000000001,977.5276284552695,1000.0,1000.0,1004.4240701197994,999.2470910042632,994.8778189548087,1000.0,1000.0,992.3585550619339,1000.0110000000001,977.5986284552697,1000.0,1000.0,998.970623971149,998.8012941038318,987.9584738911722,1000.0,1000.0,1004.107579975614,1000.0190000000001,994.8618189548084,1000.0,1000.0,1000.0,1000.0090000000001,985.5566688702368,1000.0,1000.0,1000.0,1000.027
22,999.8450572468561,996.7226201452577,1000.0,1000.0,1008.63274859058,994.9284242709076,982.5067649631341,1000.0,1000.0,983.6909279852691,1001.2575341269662,982.1569680627031,1000.0,1000.0,1019.0411204111638,1000.6302670634831,996.6986201452575,1000.0,1000.0,988.1404899438883,999.8360572468562,996.778620145258,1000.0,1000.0,1006.2668713102485,999.8430572468561,995.7415157896776,1000.0,1000.0,1000.0,1000.4543243103392,980.8809342952146,1000.6242670634831,1000.0,1000.0,1001.2635341269663,977.4349031407947,1000.6282670634831,1000.0,1012.4094367922494,1001.2555341269663,993.0909338494448,1000.0,1000.0,1010.8401012450763,1000.6272670634831,986.6607093446,1000.003,1000.0,1000.0,1001.2515341269661,971.34913299286,1000.001,1000.0,1000.0,1001.2535341269662,996.7896201452581,1000.0,1000.6292670634831,1014.1732152123815,999.3746832045967,987.6090700102661,1000.0,1000.0,1008.60074859058,999.8350572468561,996.773620145258,1000.0,1000.0,1016.1757102860977,1001.2535341269662,982.4817649631341,1000.0,1000.0,1006.2818713102486,1000.4876251312293,996.7356201452579,1000.0,1000.0,998.5512256967645,1001.2495341269662,982.5517649631342,1000.0,1000.0,1005.1632946059797,1000.0448282307979,992.2933433355536,999.999,1000.0,1005.3461141025801,1001.2575341269662,996.7196201452576,1000.0,1000.0,1000.0,1001.2475341269662,989.2722712511352,1000.0,1000.0,1000.0,1005.6004035713477
23,1000.5635077052552,997.4410706036568,1000.0060000000001,1000.0,1009.5906825351123,995.6508747293068,984.1831493660654,1000.0,1000.0,986.0857628465997,1001.7365010992323,983.8303524656344,1000.003,1000.0,1021.4359552724943,1000.8697505496161,997.4170706036566,1000.0,1000.0,990.5353248052188,1000.5545077052553,997.4970706036571,1000.009,1000.0,1006.9853217686476,1000.5615077052553,996.9389332203428,1000.0,1000.0,1000.0,1001.1727747687383,982.3178352120129,1001.1162340357492,1000.0,1000.0,1001.7425010992324,978.858804057593,1001.1172340357493,1000.0,1014.8042716535799,1001.7345010992324,994.048867793977,1000.009,1000.0,1013.2349361064068,1000.8667505496162,988.3380937475314,1000.244483486133,1000.0,1000.0,1001.7305010992322,972.5455504235252,1000.4869669722661,1000.0,1000.0,1001.7325010992323,997.5080706036573,1000.0,1000.8687505496162,1016.568050073712,1000.0931336629959,989.2854544131975,1000.002,1000.0,1009.5586825351122,1000.3140242191222,997.4920706036571,1000.001,1000.0,1018.5705451474282,1001.7325010992323,984.1581493660653,1000.0,1000.0,1007.0003217686477,1001.2060755896284,997.4540706036571,1000.0,1000.0,1000.946060558095,1001.7285010992323,984.2281493660656,1000.0230000000001,1000.0,1007.5581294673102,1000.763278689197,993.969727738485,1000.2464834861331,1000.0,1005.8250810748463,1001.7365010992323,997.4380706036568,1000.0140000000001,1000.0,1000.0,1001.7265010992323,990.7091721679335,1000.0,1000.0,1000.0,1007.7557549465452
24,1005.3798004562332,1002.2143633546345,1001.7127642503265,1000.0,1016.0057395364161,1002.0729317306107,995.4044991183471,1001.6967642503264,1000.0420000000003,1002.1194053498593,1004.9520295998843,993.4449379675902,1001.6237642503261,1000.0,1037.473597775754,1002.4775147999421,1002.2213633546345,1000.0230000000001,1000.0480000000002,1006.5729673084784,1005.4428004562337,1002.306363354635,1003.2735285006522,1000.0,1011.7966145196256,1005.4038004562333,1004.9527544719726,1000.0230000000001,1000.0,1000.0,1005.9990675197164,991.9114207139685,1006.0325267867277,1000.0,1000.0,1004.9540295998843,986.8726253092227,1006.0275267867278,1000.0150000000001,1030.8309141568395,1004.9520295998843,1000.4609247952808,1001.6827642503263,1000.0,1029.2725786096667,1002.5075147999423,997.9406792494872,1003.461011986785,1000.017,1000.0,1004.9420295998841,978.9536074248291,1005.3972597232445,1000.0,1000.0,1004.9800295998843,1002.3123633546352,1000.0140000000001,1002.4935147999422,1032.6056925769717,1004.9304264139739,1000.5048041654793,1001.7377642503266,1000.0060000000001,1015.9737395364161,1003.5375527197741,1002.290363354635,1001.6677642503262,1000.0,1034.6081876506878,1004.9460295998842,995.3794991183472,1000.0060000000001,1000.0,1011.8116145196257,1006.0203683406064,1002.2323633546349,1000.0110000000001,1000.0,1016.9837030613547,1004.9770295998844,995.4454991183475,1003.2435285006522,1000.003,1023.5957719705699,1005.623571440175,1005.1670774907666,1003.4660119867851,1000.0,1009.0326095754982,1004.9530295998843,1002.2303633546346,1001.6487642503262,1000.0390000000002,1000.0,1004.9430295998843,1000.3097576698892,1000.1140000000005,1000.0110000000001,1000.0,1022.1896331994789
25,1009.0898689435778,1004.0168975983066,1004.5725656158354,1000.0,1019.6788080237607,1007.6255344616277,1000.8921018493639,1004.484565615835,1000.9602671218364,1010.3168094463842,1007.760830965393,998.0032735767708,1004.5495656158351,1000.0,1046.6562689941154,1004.3140490436144,1004.0418975983067,1001.0152671218366,1000.9662671218364,1015.7326385268398,1010.0621360654144,1004.1428975983072,1008.0508641098338,1000.0,1014.5514158851339,1009.1298689435782,1007.6595558374809,1000.9642671218364,1000.0,1000.0,1010.6244031288971,995.560489201313,1011.5721295177447,1000.0,1000.0,1007.759830965393,989.578426674731,1010.6908623959088,1000.9332671218363,1038.0750511315282,1007.741830965393,1003.1797261607892,1007.3943669813441,1000.0,1038.446249828028,1004.3880490436147,1002.4950148586676,1007.2800804741303,1000.9352671218362,1000.0,1007.6968309653926,980.7401416685011,1011.0248624542619,1000.0,1000.0,1007.7448309653929,1004.1488975983075,1001.0312671218367,1004.3710490436147,1041.7553637953329,1008.6374949013187,1005.0911397746598,1005.5098327376716,1000.9242671218362,1019.6468080237606,1006.3353540852828,1004.0938975983071,1005.3548327376709,1000.0,1043.7908588690493,1007.755830965393,999.9438347275277,1002.877801365509,1000.0,1014.566415885134,1009.699436827951,1004.0688975983071,1001.9225342436727,1000.0,1026.109374279716,1007.773830965393,1000.014834727528,1006.9825969879971,1000.9482671218364,1032.723443188931,1010.270907049356,1009.7164130999471,1008.0603475959658,1000.0,1010.8691438191704,1007.7078309653926,1004.0108975983067,1004.472565615835,1000.9742671218364,1000.0,1008.650098087229,1004.9000932790699,1003.8450684873453,1000.9292671218362,1000.0,1030.4540372960041
26,1005.1464027093407,1003.2330043514592,999.8762061347511,1000.0,1016.543235036371,1002.139281733696,996.9736356151269,999.8072061347508,1000.1763738749889,1004.8275567184523,1004.6252579780034,994.8687005893812,999.9082061347511,1000.0,1038.8173365256414,1002.7462625499196,1003.2580043514592,997.1228008875997,1000.1823738749889,1008.6695993052131,1005.35777658433,1002.5751111046125,1001.0218248882073,1000.0,1012.1997361445917,1005.198402709341,1006.101769343786,999.3984806281416,1000.0,1000.0,1005.9190436478128,993.2178094607709,1003.7331970492706,1000.0,1000.0,1004.5982579780033,988.0196401810362,1004.4397164211296,1000.1493738749888,1034.1565848972912,1004.6062579780033,1001.6129396670943,999.5554345128701,1000.0,1031.3912106064013,1002.0113693030725,999.364441871278,1001.0079344993511,1000.1513738749887,1000.0,1005.3451512248504,979.9612484216537,1003.1859299857879,1000.0,1000.0,1004.5842579780032,1002.5811111046127,998.6845873812945,1002.0193693030725,1034.7003245737062,1004.7140286670817,1001.9685667872703,1000.0885800097401,1000.1403738749888,1016.5112350363711,1003.1997810978932,1003.3100043514596,999.0966867628917,1000.0,1035.9519264005753,1004.6202579780033,996.8202617401382,998.2234418844248,1000.0,1012.2147361445918,1005.7549705937138,1002.5011111046124,998.0540680094359,1000.0,1019.0543350580892,1004.6382579780034,996.9062617401385,1001.5763442600658,999.3804806281415,1025.6684039673044,1005.5545475682716,1006.5838401125575,1002.581094868034,1000.0,1009.3013573254757,1005.3561512248505,1003.2270043514592,1000.554099381598,999.4064806281416,1000.0,1004.732631852992,1001.7755202916803,997.6109225125664,1000.1453738749888,1000.0,1023.3989980743775
27,1008.8690203604453,1004.1536587642353,1007.3284414369605,1000.0,1020.2658526874757,1007.7332082103529,1002.5495620917839,1006.3177870241839,1001.1070282877652,1010.3924831951092,1008.349875629108,999.516972653262,1009.2147502625128,1000.0,1048.123880653403,1004.6075713754719,1004.1776587642354,1003.673381777033,1001.1130282877651,1016.1178346074223,1010.0160486482109,1004.4364199301648,1010.328369015969,1000.0,1014.9916993829202,1008.9220203604457,1008.8957325821145,1002.2144438664701,1000.0,1000.0,1010.5833157116937,996.9314271118756,1013.0397411770323,1000.0,1000.0,1007.3912212163318,990.8066034193647,1012.8176061361152,1001.080028287765,1037.8882025483958,1007.4102212163318,1004.4089029054229,1008.8619786406317,1000.0,1039.7701003213867,1003.8736781286248,1004.0187139351588,1010.3144786271127,1001.082028287765,1000.0,1008.143114463179,981.8225572472061,1012.4924741135496,1000.0,1000.0,1007.3732212163316,1004.439419930165,1003.3448594451753,1004.811332541401,1043.0802142886919,1008.4476463181863,1006.6258388511512,1009.3951241375017,1001.071028287765,1020.2338526874757,1005.9887443362215,1004.2436587642359,1008.4032308906534,1000.0,1045.2584705283368,1007.4102212163318,1001.4735338040191,1005.6636771866341,1000.0,1015.0066993829203,1009.4895882448186,1004.3514199301646,1004.5986488988692,1000.0,1027.4312247730747,1008.3578756291081,1001.5475338040192,1010.8828883878274,1001.2417894536939,1034.03429368229,1010.2178196321524,1011.2361121764384,1010.0323301702433,1000.0,1011.162666151028,1008.1481144631789,1004.1556587642353,1007.0656802710312,1001.2677894536939,1000.0,1008.4612495040967,1006.417792355561,1006.917466640328,1001.076028287765,1000.0,1031.774887789363
28,1015.8252770263784,1004.1536587642353,1021.2589547688268,1000.0,1025.8480580202222,1017.4795675426594,1009.5258187577172,1017.4531976896769,1002.4950796209517,1015.9916885278559,1015.3111322950413,1005.0951779860086,1023.1452635943791,1000.0,1062.0633939852694,1007.3866740418451,1004.1776587642354,1017.6038951088993,1002.4950796209517,1025.8861939397289,1018.3663566473307,1007.232522596538,1024.2588823478354,1000.0,1019.1838533824802,1015.8802770263788,1011.6968352484878,1010.5387518655898,1000.0,1000.0,1018.9336237108134,1001.1135811114355,1026.9702545088985,999.992,1000.0,1012.9584265490782,993.615706085738,1026.7481194679815,1002.4670796209516,1040.6893052147693,1012.9774265490784,1007.1980055717961,1022.792491972498,999.9909999999999,1050.92751098688,1008.0468321281846,1009.5999192679054,1024.244991958979,1002.4730796209516,1000.0,1013.7083197959255,983.2266085803927,1026.4229874454159,1000.0,1000.0,1012.9424265490782,1005.8364712633515,1013.0752187774817,1008.9864865409609,1054.2306249541848,1015.4099029841195,1012.2020441838977,1023.3256374693681,1002.4640796209516,1025.8110580202224,1011.5509496689681,1004.2436587642359,1022.3337442225197,1000.0,1059.2059838602033,1012.9724265490784,1007.0487391367656,1019.5941905185005,1000.0,1019.1858533824802,1016.4478449107517,1005.7484712633512,1018.5291622307356,1000.0,1038.590635438568,1015.3131322950411,1007.1267391367658,1024.8134017196937,1004.021892120067,1045.2087043477832,1018.5671276312722,1016.8233175091849,1022.561792168923,1000.0,1013.9487688174013,1012.3242684627389,1004.1556587642353,1020.9961936028975,1004.0478921200671,1000.0,1015.4205061700299,1011.9949976883076,1020.8479799721944,1002.4660796209516,1000.0,1044.3123497880426
29,1016.670815904117,1004.1536587642353,1022.6681862317245,1000.0,1026.2758274590917,1018.6029527129774,1010.0895113428762,1018.8624291525746,1002.7769259135313,1016.1456116741458,1016.1566711727799,1005.5179474248779,1024.5544950572769,1000.0,1063.3407023018772,1007.8094434807144,1004.1776587642354,1019.013126571797,1002.7769259135313,1026.6058096711777,1019.352818671359,1007.3734457428278,1025.668113810733,1000.0,1019.3417765287701,1016.7258159041174,1011.6968352484878,1011.9479833284875,1000.0,1000.0,1019.9200857348419,1001.2545042577252,1028.3794859717964,1000.1329231462897,1000.0,1013.6630422805271,993.615706085738,1028.1573509308791,1002.7489259135311,1040.6893052147693,1013.6820422805272,1007.3389287180859,1024.2017234353957,1000.1319231462896,1051.7820498646186,1008.6105247133437,1010.0226887067747,1025.6542234218766,1002.7549259135311,1000.0,1014.4129355273743,983.2266085803927,1027.8322189083135,1000.0,1000.0,1013.647042280527,1005.8364712633515,1014.4844502403794,1009.5501791261199,1055.2290869782132,1016.2554418618581,1012.624813622767,1024.7348689322657,1002.6050027672413,1026.2398274590917,1012.2555654004169,1004.2436587642359,1023.7429756854174,1000.0,1060.3543690305214,1013.6770422805272,1007.4715085756349,1021.0034219813981,1000.0,1019.6086228213495,1017.2933837884902,1005.7484712633512,1019.9383936936332,1000.0,1039.340251170017,1016.1586711727797,1007.5495085756351,1026.2226331825914,1004.4446615589363,1045.919320079232,1019.5535896553006,1017.1051638017644,1023.9710236318207,1000.0,1014.2306151099808,1012.887961047898,1004.1556587642353,1022.4054250657952,1004.4706615589364,1000.0,1016.2660450477684,1012.417767127177,1022.257211435092,1002.7479259135312,1000.0,1045.5806581046504
30,1014.7369149636058,1004.1536587642353,1019.4450179975389,1000.0,1025.6351938122546,1015.7021013022105,1008.800244049202,1015.639260918389,1002.1322922666941,1016.1456116741458,1014.2227702322687,1004.5479969546222,1021.3313268230912,1000.0,1060.763167714529,1006.8424930104588,1004.1776587642354,1015.7899583376114,1002.1322922666941,1025.6578592009223,1017.0966009074292,1007.0511289194093,1022.4449455765474,1000.0,1019.3417765287701,1014.7919149636062,1011.6968352484878,1008.7248150943019,1000.0,1000.0,1017.663867970912,1000.9321874343067,1025.1563177376106,999.8106063228712,1000.0,1012.0514581634343,993.612706085738,1024.9341826966936,1002.1042922666941,1040.6893052147693,1012.0704581634344,1007.0166118946673,1020.9785552012102,999.8096063228711,1050.5077825709443,1007.3212574196695,1009.0557382365191,1022.4310551876912,1002.1102922666939,1000.0,1012.8013514102815,983.2276085803927,1024.609050674128,1000.0,1000.0,1012.0354581634342,1005.8364712633515,1011.2612820061938,1008.2609118324458,1053.299186037702,1014.3215409213469,1011.6578631525114,1021.5117006980802,1002.2826859438228,1025.5951938122546,1010.6439812833241,1004.2436587642359,1020.5198074512318,1000.0,1058.4214680900102,1012.0654581634344,1006.5045581053793,1017.7802537472126,1000.0,1018.6416723510939,1015.363482847979,1005.7484712633512,1016.7152254594477,1000.0,1038.7066175231798,1014.2247702322685,1006.5825581053795,1022.9994649484058,1003.4777110886807,1045.279686432395,1017.2973718913707,1016.4605301549273,1020.7478553976351,1000.0,1013.5859814631438,1011.5986937542237,1004.1556587642353,1019.1822568316096,1003.5037110886808,1000.0,1014.3321441072572,1011.4508166569213,1019.0340432009065,1002.1032922666941,1000.0,1042.6798066938836
31,1014.907260517002,1004.1536587642353,1019.7289272531995,1000.0,1025.6645847378206,1015.9292287067389,1008.9138077514662,1015.9231701740496,1002.1890741178263,1016.1456116741458,1014.3931157856648,1004.6615606568864,1021.6152360787518,1000.0,1060.9769041934912,1006.9276657871569,1004.1776587642354,1016.073867593272,1002.1890741178263,1025.6882501264884,1017.2953373863915,1007.0795198449754,1022.728854832208,1000.0,1019.3417765287701,1014.9622605170024,1011.6968352484878,1009.0087243499624,1000.0,1000.0,1017.8626044498742,1000.9605783598728,1025.4402269932712,999.8389972484373,1000.0,1012.1934127912646,993.641097011304,1025.2180919523541,1002.161074117826,1040.6893052147693,1012.2124127912647,1007.0450028202334,1021.2624644568707,999.8379972484372,1050.5915644220765,1007.4348211219336,1009.1693019387833,1022.7149644433517,1002.1670741178261,1000.0,1012.9433060381118,983.2559995059588,1024.8929599297885,1000.0,1000.0,1012.1774127912645,1005.8364712633515,1011.5451912618544,1008.37447553471,1053.4441406655324,1014.4918864747431,1011.7430359292094,1021.7956099537407,1002.3110768693889,1025.6519756633866,1010.7859359111544,1004.2436587642359,1020.8037167068924,1000.0,1058.5674227178406,1012.2074127912647,1006.5897308820773,1018.0641630028731,1000.0,1018.726845127792,1015.5054374758092,1005.7484712633512,1016.9991347151082,1000.0,1038.7066175231798,1014.3951157856646,1006.6677308820775,1023.2833742040664,1003.5628838653788,1045.279686432395,1017.496108370333,1016.5173120060595,1021.0317646532957,1000.0,1013.6427633142757,1011.7122574564879,1004.1556587642353,1019.4661660872702,1003.5888838653789,1000.0,1014.5024896606534,1011.5359894336194,1019.317952456567,1002.1600741178261,1000.0,1043.0033250239783
32,1013.3384145945813,1004.1536587642353,1017.1141840491649,1000.0,1025.6645847378206,1013.8384341435113,1007.8679104698524,1013.308426970015,1001.6661254770194,1016.1456116741458,1012.8242698632441,1003.6156633752727,1019.0004928747172,1000.0,1059.4080582710706,1006.1432428259466,1004.1776587642354,1013.4591243892374,1001.6661254770194,1025.6882501264884,1015.4650171435674,1006.8180455245719,1020.1141116281734,1000.0,1019.3417765287701,1013.3934145945817,1011.6968352484878,1006.3939811459279,1000.0,1000.0,1016.0322842070502,1000.6991040394693,1022.8254837892367,999.5775229280338,1000.0,1010.8860411892473,993.3796226909006,1022.6033487483196,1001.6381254770192,1040.6893052147693,1010.9050411892474,1006.7835284998299,1018.6477212528362,999.5765229280337,1050.5915644220765,1006.3889238403199,1008.1244046571695,1020.1002212393172,1001.6441254770192,1000.0,1011.6359344360945,982.9965251855554,1022.278216725754,1000.0,1000.0,1010.8700411892472,1005.8364712633515,1008.9304480578198,1007.3285782530961,1052.3992433839185,1012.9230405523224,1010.9586129679991,1019.1808667497062,1002.0496025489854,1025.1290270225797,1009.4785643091371,1004.2436587642359,1018.1889735028578,1000.0,1057.5205254362268,1010.9000411892474,1005.805307920867,1015.4494197988386,1000.0,1017.9424221665817,1014.198065873792,1005.7484712633512,1014.3843915110737,1000.0,1038.7066175231798,1012.826269863244,1005.8833079208672,1020.6686310000318,1002.7784609041685,1045.279686432395,1015.6657881275089,1015.9943633652525,1018.4170214492611,1000.0,1013.1198146734689,1010.6663601748742,1004.1556587642353,1016.8514228832356,1002.8044609041685,1000.0,1012.9336437382327,1010.7515664724091,1016.7032092525325,1001.6371254770193,1000.0,1042.741850703575
33,1005.2662173128342,1004.1586587642353,1003.6638552462531,1000.0,1025.6645847378206,1004.4252039814729,1002.4897789486877,999.8580981671032,998.976059716437,1016.1456116741458,1004.753072581497,996.8944989738167,1005.5501640718054,1000.0,1051.3378609893234,1002.1081441850731,1004.1806587642354,1000.0087955863256,998.976059716437,1025.6882501264884,1006.050786981529,1005.4760126442807,1006.6637828252616,1000.0,1019.3417765287701,1005.3242173128347,1011.6978352484878,992.9436523430161,1000.0,1000.0,1006.6180540450118,999.3550711591781,1009.3701549863249,998.2324900477427,1000.0,1004.1598767877914,990.6905569303182,1009.1550199454077,998.9480597164368,1040.6893052147693,1004.1778767877914,1005.4444956195389,1005.1973924499243,998.2314900477426,1050.5915644220765,1001.0087923191551,1001.4032402557135,1006.6498924364054,998.9540597164369,1000.0,1004.9087700346386,980.311459424973,1008.8278879228421,1000.0,1000.0,1004.1418767877913,1005.8364712633515,995.480119254908,1001.9484467319314,1048.364144743045,1004.8518432705754,1006.9255143271256,1005.7305379467944,1000.7045696686943,1022.4389612619973,1002.7493999076812,1004.2456587642359,1004.738644699946,1000.0,1053.485426795353,1004.1738767877915,1001.7732092799935,1001.9990909959267,1000.0,1013.9073235257081,1007.473901472336,1005.7484712633512,1000.9340627081618,1000.0,1038.7066175231798,1004.7530725814969,1001.8552092799937,1007.21830219712,998.7433622632949,1045.279686432395,1006.2485579654705,1013.3082976046701,1004.9606926463493,1000.0,1010.4297489128865,1005.2892286537093,1004.1566587642353,1003.4010940803238,998.769362263295,1000.0,1004.8604464564856,1006.7154678315355,1003.2528804496206,998.9470597164368,1000.0,1041.3968178232838
34,998.5573419615399,1002.8098836939763,990.2301045436644,1000.0,1025.6645847378206,996.3715535599199,995.7639035973933,986.4153474645145,996.2865095759192,1016.1456116741458,998.0311972302027,988.8118485522635,992.1024133692167,1000.0,1043.2692105677702,999.4315940445554,1002.8198836939765,986.5610448837369,997.6452846461782,1025.6882501264884,997.9981365599758,1002.7734625037629,993.2200321226729,1000.0,1019.3417765287701,998.6173419615404,1010.3520601782288,979.4959016404274,1000.0,1000.0,998.5644036234587,996.6475210186602,997.2861793539952,996.8877149774837,1000.0,998.7947765067561,985.2784566492826,997.0670443130781,996.2585095759191,1040.6893052147693,998.809776506756,1002.7519454790211,991.7556417473356,996.8867149774837,1050.5915644220765,996.9764671083785,993.3225898341605,993.2021417338167,996.2645095759191,1000.0,999.5436697536031,974.9293591439375,995.3871372202535,1000.0,1000.0,998.7687765067558,1004.4796961930925,982.0323685523193,997.931121521155,1044.3298195322684,998.130967919281,1001.53241404609,992.3017872442058,999.3597945984354,1019.7494111214796,997.3822996266458,1002.887883693977,991.2908939973573,1000.0,1049.4511015845765,998.8087765067562,996.3811089989579,988.5513402933381,1000.0,1009.8729983149315,1002.1118011913006,1004.3876961930922,987.4863120055732,1000.0,1038.7066175231798,998.0421972302026,996.4611089989583,993.7885514945312,994.7090370525184,1045.279686432395,998.1809075439173,1009.2609723938934,992.8627170140196,1000.0,1007.7401987723688,1001.2689034429328,1002.8068836939764,989.9693433777352,994.7400370525185,1000.0,998.1495711051914,1001.3233675505,989.805129747032,996.2575095759191,1000.0,1040.0520427530248
35,1003.468238851111,1005.2683321387618,1001.2841225451994,1000.0,1025.6645847378206,1002.5126746718836,1003.13624893175,997.4693654660493,998.7429580207048,1016.1456116741458,1002.9400941197738,997.4124181090128,1004.3846555931444,1000.0,1050.6385559021269,1000.6558182669482,1005.2813321387621,998.8432871076647,997.6452846461782,1025.6882501264884,1004.1382576719398,1006.4641351709413,1004.2760501242079,1000.0,1019.3417765287701,1003.5282388511115,1012.8125086230143,991.7781438643551,1000.0,1000.0,1004.7005247354225,1000.3411936858387,1005.8857489107445,998.1159391998765,1000.0,1002.4784491739342,992.6508019836392,1005.6676138698274,998.7149580207047,1040.6893052147693,1002.4934491739343,1006.4396181461995,1002.8096597488706,998.1149391998764,1050.5915644220765,999.431915553164,1001.9271593909098,1005.4843839577444,998.7209580207046,1000.0,1003.2283424207815,982.3017044782941,1005.2139309993958,1000.0,1000.0,1002.4444491739341,1006.9411446378781,994.314610776247,1000.3875699659405,1048.0144921994465,1003.0438648088522,1007.6745351580539,1003.3558052457406,1000.5880188208281,1022.2058595662652,1001.062972293824,1005.3483321387624,1003.573136221285,1000.0,1053.1357742517548,1002.4934491739346,1002.5242301109217,1000.8335825172658,1000.0,1013.5576709821098,1005.795473858479,1006.8541446378778,999.7685542295009,1000.0,1038.7066175231798,1002.9540941197737,1002.6042301109221,1004.8505694960663,998.3937097196966,1045.279686432395,1004.3210286558813,1014.1788692834646,1001.466286570769,1000.0,1010.1966472171544,1003.7223518877183,1005.2643321387619,1001.0253613792702,997.196485497304,1000.0,1003.0604679947625,1007.4694886624638,1002.0873719709597,998.7139580207047,1000.0,1041.2802669754176
